Actual,Predicted
5760.0,4885.873
5101.0,4395.7
4310.000000000001,4837.3755
4285.000000000001,5616.259
6087.999999999998,6632.346
3045.0,3000.7234
2968.0,1822.0099
1048.0000000000002,1813.6145
5264.999999999999,2918.7466
1362.9999999999998,2459.476
900.0000000000001,2329.2668
1895.0000000000002,2695.3164
2440.0,1849.3198
895.0000000000001,1440.2224
459.99999999999983,1389.8179
1599.9999999999998,1195.6278
1150.0000000000005,1118.9153
839.9999999999998,978.4351
1044.9999999999998,1281.0543
140.00000000000026,1099.1034
2105.0000000000005,1022.04877
910.0000000000002,1371.435
2090.0000000000005,1152.7625
1759.9999999999995,1999.0906
2415.0,1978.3672
1945.0000000000007,2053.71
310.0000000000001,1535.6396
799.9999999999995,1447.8317
2205.0,1292.229
2139.9999999999995,1397.9388
1429.9999999999998,1582.7089
4365.0,2476.785
940.0000000000005,2134.9912
745.0000000000005,1710.3623
3490.0000000000005,2323.1035
1950.0000000000007,1574.6854
1955.0000000000007,2100.7993
669.9999999999999,2078.6248
2929.9999999999995,1970.8477
890.0000000000001,1666.956
775.0000000000006,1365.691
1022.4999999999998,1452.8326
844.9999999999998,891.6459
415.00000000000017,806.75836
550.0000000000005,773.3357
1065.0,964.0207
292.5,668.3931
609.9999999999995,674.84644
977.4999999999994,770.59143
359.99999999999983,493.4416
1155.0000000000005,1617.0476
1955.0000000000007,1413.7478
2262.5,1284.926
2937.4999999999995,2623.5183
4370.0,4020.893
1979.9999999999995,3008.802
1414.9999999999998,1426.4946
1650.0,1275.2966
225.0000000000002,1162.0732
854.9999999999999,802.1183
1455.0,1631.5621
3945.0,2079.3784
1885.0000000000002,1351.0231
1199.9999999999995,1776.1954
1194.9999999999995,2077.7888
1409.9999999999998,1559.5527
2164.9999999999995,1708.5927
2769.9999999999995,1938.9691
1910.0000000000005,2633.5505
1349.9999999999993,1862.0686
839.9999999999998,1524.8882
2630.0,1310.125
1920.0000000000005,1848.0996
1170.0000000000007,1914.8558
2569.9999999999995,2080.903
740.0000000000003,1627.794
1794.9999999999998,1632.5745
1349.9999999999993,1459.5837
2290.0000000000005,1500.483
2255.0,1879.196
1044.9999999999998,1622.2208
2169.9999999999995,1974.8955
1584.9999999999995,1542.2152
3790.0,1970.3477
1480.0000000000002,1970.609
1075.0,1974.6244
1245.0,2042.5945
1515.0000000000005,1460.6045
2085.0000000000005,1544.5356
4255.000000000001,2402.608
1434.9999999999998,2951.2825
1840.0,2944.4011
984.9999999999994,2609.8079
1150.0000000000005,1310.0392
3314.9999999999995,2225.9133
5015.0,2633.7178
2210.0,2904.5818
2235.0,3247.8044
799.0599999999995,603.58466
780.4300000000002,522.63635
933.5799999999994,741.34204
684.3000000000004,471.71826
701.2600000000004,729.0608
522.94,776.68524
629.3699999999995,633.9172
404.67000000000024,650.5785
400.05000000000024,985.13354
428.1200000000001,461.43362
443.65000000000003,164.13383
329.44000000000017,111.9678
349.45,19.335733
513.9000000000007,814.6524
380.79999999999984,503.5936
379.21999999999997,404.3645
495.5299999999999,389.76907
379.2099999999997,525.96704
398.51999999999987,341.8774
350.5399999999999,395.4471
315.1199999999998,250.34897
459.75000000000034,254.32494
341.35,213.48378
456.53000000000014,212.255
266.26999999999975,212.31937
383.0900000000002,169.78328
417.6199999999998,390.14972
217.26999999999995,329.7574
360.68999999999977,344.2147
294.2700000000002,267.73904
218.7100000000003,383.97043
231.90000000000032,191.38533
248.01000000000025,147.05257
249.48000000000016,78.26686
237.63000000000017,113.24208
181.42999999999995,363.43265
263.7200000000002,301.7433
229.53999999999985,207.52844
222.50000000000017,203.37044
285.36,415.7141
231.32999999999998,529.6527
433.5500000000003,277.39273
2173.15,1668.7869
2364.100000000001,1133.8861
5236.110000000001,3046.9258
13808.22,8166.073
26132.28,19294.254
5855.309999999999,11293.437
396.63000000000005,7019.0894
143.7099999999998,4978.0366
209.1899999999999,1667.8324
173.52999999999997,391.71106
130.09999999999988,644.9547
159.01999999999984,588.16974
107.8699999999998,425.03784
262.27000000000027,31.812674
173.71,127.592415
218.2899999999998,26.644342
130.91999999999973,238.98735
285.52000000000015,98.50621
186.82999999999996,283.39847
134.40999999999997,421.6665
165.26999999999987,186.42569
249.82999999999998,505.7729
99.62,-3.104036
56.06000000000004,450.938
144.24999999999994,343.80478
142.5600000000001,130.94261
136.0000000000001,72.96395
175.34000000000003,211.86362
197.17000000000016,104.44529
144.66999999999982,137.32736
161.55000000000007,117.31232
117.95000000000023,13.045901
130.36999999999995,32.39748
96.79000000000012,-1.6896447
285.4300000000001,18.268518
139.97999999999973,-19.49225
220.6599999999999,227.51585
160.28000000000011,229.22249
179.99000000000024,244.72327
281.1900000000001,262.77194
202.88999999999973,240.31105
187.31000000000026,236.02951
60.64000000000018,126.26904
94.69000000000005,133.48306
199.09999999999982,161.8346
104.51000000000008,286.09167
60.89999999999997,179.35895
116.50000000000024,155.04189
136.69000000000008,125.706345
435.4900000000003,316.07477
562.2700000000003,692.3185
687.5799999999998,375.12585
2246.4899999999993,1535.3036
1254.4300000000003,874.0978
2780.4799999999996,1950.5995
5115.51,3525.1072
13232.070000000002,8102.926
5477.960000000001,6080.179
294.34000000000026,3235.6853
187.08000000000007,3228.4023
46.549999999999955,1304.5376
35.260000000000005,59.099274
121.49000000000001,243.97656
110.58000000000007,467.06128
41.369999999999884,341.08652
18.77999999999972,-255.50803
-11.259999999999737,89.41815
0.9499999999997395,241.58176
31.509999999999984,639.25684
-12.970000000000114,-123.01881
2.5000000000000155,-303.22675
-15.000000000000094,239.95705
20.04,268.18018
12.249999999999956,99.22559
-2.5000000000000155,73.20743
0.019999999999937155,87.45081
12.159999999999936,-95.00176
-2.6600000000001183,-48.234856
-5.9999999999999165,-29.270437
7.339999999999944,-66.75327
0.9999999999998851,-200.92865
96.50000000000011,9.42199
99.43999999999996,189.94038
55.1100000000003,152.88632
108.84999999999975,85.667786
196.90999999999977,236.09323
50.48000000000001,364.0025
8.060000000000104,69.09949
21.729999999999837,318.92825
21.839999999999794,121.10982
15.000000000000094,462.3679
-0.7900000000002423,243.251
19.98000000000019,228.10944
29.139999999999862,91.42645
43.99999999999979,-149.10654
123.19999999999978,-193.2384
114.40000000000018,30.436966
130.2000000000002,-229.87312
211.19999999999996,92.4124
52.79999999999999,182.44324
61.60000000000019,114.106445
59.79999999999979,175.96877
88.00000000000018,538.07794
59.79999999999979,71.28267
52.79999999999999,-228.82054
96.79999999999978,-215.30272
8.8000000000002,-330.27347
184.79999999999995,452.91217
147.79999999999998,232.47484
131.99999999999997,79.292465
94.99999999999999,86.436584
95.50000000000023,200.89111
96.79999999999978,-8.738521
114.40000000000018,44.830532
123.19999999999978,25.002075
152.99999999999997,-13.985194
96.79999999999978,-54.826355
96.79999999999978,-56.05513
114.40000000000018,-55.990765
114.40000000000018,-55.563618
119.6000000000002,121.83928
6.999999999999801,93.324875
114.40000000000018,93.324875
272.8000000000001,78.59096
116.0,236.26422
123.19999999999978,57.185894
149.59999999999977,37.97085
131.99999999999997,-24.47854
123.19999999999978,10.49668
147.79999999999998,297.69873
61.60000000000019,188.78345
123.19999999999978,108.525925
35.200000000000195,78.82566
114.40000000000018,257.3728
88.00000000000018,379.62323
79.19999999999999,52.49152
105.59999999999998,775.907
79.19999999999999,-49.498413
290.3999999999999,289.64084
281.59999999999974,726.3497
154.79999999999978,1021.1744
123.19999999999978,-474.71042
43.99999999999979,-810.2394
70.39999999999978,-379.99072
211.19999999999996,67.68217
96.79999999999978,-47.06069
211.19999999999996,262.14456
140.80000000000018,366.4864
68.6,294.344
123.19999999999978,-15.173985
184.79999999999995,80.60576
88.00000000000018,-30.55675
35.200000000000195,170.25919
43.99999999999979,4.2357802
112.59999999999978,143.66043
66.8000000000002,307.35565
114.40000000000018,83.843155
105.59999999999998,408.69415
131.99999999999997,-100.18245
70.39999999999978,414.86142
61.60000000000019,282.18527
35.200000000000195,82.75254
43.99999999999979,3.608715
35.200000000000195,101.31354
43.99999999999979,-14.9058
88.00000000000018,35.449913
35.200000000000195,3.907782
52.79999999999999,-100.358315
61.60000000000019,-67.49996
26.399999999999995,-107.533966
61.60000000000019,-95.13602
52.79999999999999,-132.89679
26.399999999999995,108.16477
70.39999999999978,115.817955
123.19999999999978,121.611404
88.00000000000018,120.345245
167.20000000000016,140.54039
70.39999999999978,136.25885
61.60000000000019,29.190638
123.19999999999978,75.45433
43.99999999999979,69.95085
43.99999999999979,221.66423
70.39999999999978,114.93148
140.80000000000018,111.06182
52.79999999999999,107.26855
52.79999999999999,225.31999
88.00000000000018,459.33527
79.19999999999999,11.863287
8.8000000000002,303.2344
105.59999999999998,-202.12395
158.39999999999998,63.611282
237.59999999999997,701.97894
220.00000000000017,848.8364
61.60000000000019,-43.354214
26.399999999999995,-686.0093
43.99999999999979,-458.91544
26.399999999999995,-126.37128
80.19999999999987,-188.66138
99.00000000000013,91.868225
63.00000000000003,322.45563
116.99999999999989,234.18083
99.00000000000013,-20.268524
26.999999999999925,-257.2241
45.000000000000284,107.60954
45.000000000000284,183.8911
99.00000000000013,267.95587
63.00000000000003,123.68114
72.00000000000021,677.8768
45.000000000000284,-147.48344
63.00000000000003,-93.20086
80.99999999999977,-273.4088
108.00000000000031,279.66794
99.00000000000013,315.71945
53.99999999999985,146.76488
63.00000000000003,120.74671
45.000000000000284,126.06977
108.00000000000031,-56.3828
72.00000000000021,-9.615892
99.00000000000013,18.268845
80.99999999999977,-10.901879
72.00000000000021,121.31981
45.000000000000284,-106.76907
61.4999999999999,-131.67679
53.99999999999985,-174.55453
72.00000000000021,35.796112
72.00000000000021,216.64641
45.000000000000284,158.5465
108.00000000000031,83.01585
116.99999999999989,202.2382
143.9999999999998,174.81313
89.99999999999996,-9.810611
53.99999999999985,70.14394
99.00000000000013,50.218613
89.99999999999996,395.96463
143.9999999999998,159.49765
53.99999999999985,150.01625
89.99999999999996,143.6107
7158.339999999999,7610.7812
11460.71,10110.593
8635.43,9928.021
4571.92,6092.1587
5124.029999999999,6875.1875
6556.5199999999995,5913.5117
5955.739999999999,5231.262
5718.299999999999,5583.5903
7209.009999999998,6890.8223
4802.13,5978.811
5404.419999999999,5479.302
5649.649999999999,5483.9
7108.820000000001,5298.075
12569.43,8210.885
